facility_name,city,sector,department_name,date_iso,energy_type,scope,consumption_amount,co2_emission_tons
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2023-11-02,Diesel,,2610.53,1.0948
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2023-11-02,Diesel,,2610.53,1.0948
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2023-11-02,Diesel,,2610.53,1.0948
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2023-11-07,Petrol,Scope 1,245.71,0.1273
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2023-11-07,Petrol,Scope 1,245.71,0.1273
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2023-11-07,Petrol,Scope 1,245.71,0.1273
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2023-11-07,Petrol,Scope 1,245.71,0.1273
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2023-11-07,Petrol,Scope 1,245.71,0.1273
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2023-12-14,Electricity,Scope 2,1649.46,1.1509
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2023-12-14,Electricity,Scope 2,1649.46,1.1509
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2023-12-14,Electricity,Scope 2,1649.46,1.1509
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2023-12-14,Electricity,Scope 2,1649.46,1.1509
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2023-12-14,Electricity,Scope 2,1649.46,1.1509
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-02,Natural Gas,Scope 2,302.18,0.1432
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-01-02,Natural Gas,Scope 2,302.18,0.1432
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-01-02,Natural Gas,Scope 2,302.18,0.1432
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-02,Natural Gas,Scope 2,302.18,0.1432
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-01-02,Natural Gas,Scope 2,302.18,0.1432
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-06,Lpg,Scope 2,926.8,0.6866
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-01-06,Lpg,Scope 2,926.8,0.6866
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-01-06,Lpg,Scope 2,926.8,0.6866
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-06,Lpg,Scope 2,926.8,0.6866
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-01-06,Lpg,Scope 2,926.8,0.6866
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-11,Lpg,Scope 2,906.26,0.5691
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-01-11,Lpg,Scope 2,906.26,0.5691
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-01-11,Lpg,Scope 2,906.26,0.5691
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-11,Lpg,Scope 2,906.26,0.5691
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-01-11,Lpg,Scope 2,906.26,0.5691
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-12,Diesel,Scope 1,2761.07,2.0178
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-01-12,Diesel,Scope 1,2761.07,2.0178
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-01-12,Diesel,Scope 1,2761.07,2.0178
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-12,Diesel,Scope 1,2761.07,2.0178
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-01-12,Diesel,Scope 1,2761.07,2.0178
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-31,Natural Gas,Scope 1,,0.542
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-01-31,Natural Gas,Scope 1,,0.542
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-01-31,Natural Gas,Scope 1,,0.542
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-01-31,Natural Gas,Scope 1,,0.542
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-01-31,Natural Gas,Scope 1,,0.542
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-02-07,Natural Gas,Scope 1,902.81,0.6412
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-02-07,Natural Gas,Scope 1,902.81,0.6412
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-02-07,Natural Gas,Scope 1,902.81,0.6412
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-02-07,Natural Gas,Scope 1,902.81,0.6412
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-02-07,Natural Gas,Scope 1,902.81,0.6412
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-21,Electricity,Scope 1,,0.3017
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-04-21,Electricity,Scope 1,,0.3017
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-04-21,Electricity,Scope 1,,0.3017
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-04-21,Electricity,Scope 1,,0.3017
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-04-21,Electricity,Scope 1,,0.3017
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-08,Lpg,,473.07,0.3551
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-05-08,Lpg,,473.07,0.3551
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-05-08,Lpg,,473.07,0.3551
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-05-08,Lpg,,473.07,0.3551
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-05-08,Lpg,,473.07,0.3551
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-13,Electricity,Scope 1,,0.7741
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-06-13,Electricity,Scope 1,,0.7741
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-06-13,Electricity,Scope 1,,0.7741
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-13,Electricity,Scope 1,,0.7741
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-06-13,Electricity,Scope 1,,0.7741
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-16,Natural Gas,Scope 1,584.04,0.2449
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-06-16,Natural Gas,Scope 1,584.04,0.2449
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-06-16,Natural Gas,Scope 1,584.04,0.2449
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-06-16,Natural Gas,Scope 1,584.04,0.2449
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-06-16,Natural Gas,Scope 1,584.04,0.2449
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-09-30,Diesel,Scope 2,1359.98,0.3503
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-09-30,Diesel,Scope 2,1359.98,0.3503
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-09-30,Diesel,Scope 2,1359.98,0.3503
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-09-30,Diesel,Scope 2,1359.98,0.3503
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-09-30,Diesel,Scope 2,1359.98,0.3503
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-10,Diesel,Scope 2,871.81,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-10-10,Diesel,Scope 2,871.81,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-10-10,Diesel,Scope 2,871.81,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-10,Diesel,Scope 2,871.81,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-10-10,Diesel,Scope 2,871.81,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-13,Diesel,,838.82,0.4277
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-10-13,Diesel,,838.82,0.4277
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-10-13,Diesel,,838.82,0.4277
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-13,Diesel,,838.82,0.4277
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-10-13,Diesel,,838.82,0.4277
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-23,Diesel,,632.07,0.4573
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-10-23,Diesel,,632.07,0.4573
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-10-23,Diesel,,632.07,0.4573
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-10-23,Diesel,,632.07,0.4573
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-10-23,Diesel,,632.07,0.4573
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-04,Diesel,Scope 1,1194.88,0.9119
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-11-04,Diesel,Scope 1,1194.88,0.9119
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-11-04,Diesel,Scope 1,1194.88,0.9119
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-04,Diesel,Scope 1,1194.88,0.9119
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-11-04,Diesel,Scope 1,1194.88,0.9119
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-21,Diesel,,790.81,0.3845
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-11-21,Diesel,,790.81,0.3845
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-11-21,Diesel,,790.81,0.3845
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-11-21,Diesel,,790.81,0.3845
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-11-21,Diesel,,790.81,0.3845
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-06,Diesel,Scope 2,1546.41,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-12-06,Diesel,Scope 2,1546.41,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-06,Diesel,Scope 2,1546.41,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-06,Diesel,Scope 2,1546.41,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-12-06,Diesel,Scope 2,1546.41,0.5872
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-07,Lpg,Scope 1,2379.71,0.6561
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-12-07,Lpg,Scope 1,2379.71,0.6561
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-07,Lpg,Scope 1,2379.71,0.6561
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-07,Lpg,Scope 1,2379.71,0.6561
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-12-07,Lpg,Scope 1,2379.71,0.6561
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-09,Diesel,Scope 1,196.38,0.1028
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,2024-12-09,Diesel,Scope 1,196.38,0.1028
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,2024-12-09,Diesel,Scope 1,196.38,0.1028
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,2024-12-09,Diesel,Scope 1,196.38,0.1028
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,2024-12-09,Diesel,Scope 1,196.38,0.1028
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 1,723.62,0.3109
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Diesel,Scope 1,723.62,0.3109
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 1,723.62,0.3109
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 1,723.62,0.3109
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Diesel,Scope 1,723.62,0.3109
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 1,2318.64,0.7515
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Diesel,Scope 1,2318.64,0.7515
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 1,2318.64,0.7515
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 1,2318.64,0.7515
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Diesel,Scope 1,2318.64,0.7515
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,647.3,0.4841
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Diesel,Scope 2,647.3,0.4841
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,647.3,0.4841
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,647.3,0.4841
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Diesel,Scope 2,647.3,0.4841
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1011.72,0.4229
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Diesel,Scope 2,1011.72,0.4229
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,1011.72,0.4229
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,1011.72,0.4229
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Diesel,Scope 2,1011.72,0.4229
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,2390.5,1.3338
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Diesel,Scope 2,2390.5,1.3338
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Diesel,Scope 2,2390.5,1.3338
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Diesel,Scope 2,2390.5,1.3338
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Diesel,Scope 2,2390.5,1.3338
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,-124.56,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Electricity,Scope 1,-124.56,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,-124.56,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,-124.56,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Electricity,Scope 1,-124.56,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,253.64,0.0754
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Electricity,Scope 1,253.64,0.0754
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,253.64,0.0754
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,253.64,0.0754
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Electricity,Scope 1,253.64,0.0754
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,459.4,0.1376
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Electricity,Scope 1,459.4,0.1376
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,459.4,0.1376
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,459.4,0.1376
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Electricity,Scope 1,459.4,0.1376
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,935.68,0.6358
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Electricity,Scope 1,935.68,0.6358
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 1,935.68,0.6358
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 1,935.68,0.6358
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Electricity,Scope 1,935.68,0.6358
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 2,566.11,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Electricity,Scope 2,566.11,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Electricity,Scope 2,566.11,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Electricity,Scope 2,566.11,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Electricity,Scope 2,566.11,
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,,1263.88,0.7237
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Lpg,,1263.88,0.7237
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Lpg,,1263.88,0.7237
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,,1263.88,0.7237
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Lpg,,1263.88,0.7237
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 1,,0.3352
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Lpg,Scope 1,,0.3352
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Lpg,Scope 1,,0.3352
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 1,,0.3352
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Lpg,Scope 1,,0.3352
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 1,726.45,0.4879
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Lpg,Scope 1,726.45,0.4879
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Lpg,Scope 1,726.45,0.4879
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 1,726.45,0.4879
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,sales,,Lpg,Scope 1,726.45,0.4879
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 2,2080.88,0.5988
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Procurement,,Lpg,Scope 2,2080.88,0.5988
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Human Resources,,Lpg,Scope 2,2080.88,0.5988
Greenfield Manufacturing Plant,Amsterdam,Textile Manufacturing,Production,,Lpg,Scope 2,2080.88,0.5988
